XCoord;YCoord
-896596,772;-768607,753
-896652,577;-768416,810
-896707,621;-768225,647
-896761,904;-768034,266
-896815,425;-767842,671
-896868,183;-767650,864
-896920,177;-767458,849
-896971,406;-767266,628
-897021,870;-767074,205
-897071,567;-766881,582
-897120,498;-766688,763
-897168,660;-766495,751
-897216,054;-766302,549
-897262,679;-766109,160
-897308,533;-765915,586
-897353,617;-765721,832
-897397,929;-765527,900
-897441,469;-765333,793
-897484,236;-765139,514
-897526,230;-764945,066
-897567,449;-764750,453
-897607,893;-764555,678
-897647,562;-764360,743
-897686,454;-764165,651
-897724,570;-763970,406
-897761,908;-763775,012
-897798,468;-763579,470
-897834,250;-763383,784
-897869,252;-763187,957
-897903,475;-762991,993
-897936,918;-762795,893
-897969,579;-762599,663
-898001,460;-762403,304
-898032,558;-762206,819
-898062,875;-762010,212
-898092,408;-761813,487
-898121,159;-761616,645
-898149,125;-761419,690
-898176,308;-761222,626
-898202,705;-761025,455
-898228,318;-760828,180
-898253,146;-760630,805
-898277,188;-760433,333
-898300,443;-760235,766
-898322,912;-760038,109
-898344,594;-759840,364
-898365,489;-759642,534
-898385,597;-759444,622
-898404,916;-759246,632
-898423,447;-759048,567
-898441,190;-758850,430
-898458,144;-758652,223
-898474,309;-758453,950
-898489,684;-758255,615
-898504,271;-758057,220
-898518,067;-757858,769
-898531,073;-757660,264
-898543,289;-757461,709
-898554,715;-757263,107
-898565,350;-757064,462
-898890,604;-756568,240
-899036,479;-756432,415
-899181,808;-756296,006
-899326,590;-756159,017
-899470,822;-756021,448
-899614,502;-755883,303
-899757,627;-755744,583
-899900,195;-755605,291
-900042,204;-755465,429
-900183,651;-755324,999
-900324,535;-755184,003
-900464,853;-755042,445
-900604,603;-754900,325
-900743,782;-754757,646
-900882,388;-754614,411
-901020,420;-754470,622
-901157,874;-754326,282
-901294,749;-754181,391
-901431,042;-754035,954
-901566,752;-753889,971
-901701,875;-753743,446
-901836,411;-753596,381
-901970,356;-753448,778
-902103,709;-753300,640
-902236,468;-753151,969
-902368,630;-753002,766
-902500,192;-752853,036
-902631,155;-752702,780
-902761,514;-752552,000
-902891,267;-752400,700
-903020,414;-752248,880
-903148,952;-752096,545
-903276,878;-751943,696
-903404,191;-751790,335
-903530,888;-751636,466
-903656,968;-751482,091
-903782,428;-751327,211
-903907,267;-751171,830
-904031,483;-751015,951
-904155,073;-750859,575
-904278,036;-750702,705
-904429,092;-750509,297
-905085,790;-749935,222
-905270,303;-749865,561
-905454,538;-749795,169
-905638,493;-749724,046
-905822,164;-749652,194
-906005,548;-749579,614
-906188,644;-749506,307
-906371,447;-749432,274
-906553,954;-749357,517
-906736,164;-749282,036
-906918,073;-749205,833
-907099,679;-749128,909
-907280,977;-749051,266
-907461,967;-748972,903
-907642,644;-748893,824
-907823,005;-748814,028
-908003,049;-748733,517
-908182,773;-748652,293
-908362,172;-748570,357
-908541,245;-748487,709
-908719,989;-748404,352
-908898,401;-748320,286
-909076,478;-748235,513
-909254,217;-748150,035
-909431,615;-748063,852
-909608,671;-747976,966
-909785,380;-747889,379
-909961,741;-747801,091
-910137,749;-747712,104
-910313,404;-747622,420
-910488,701;-747532,039
-910663,639;-747440,964
-910838,214;-747349,196
-911012,423;-747256,736
-911186,264;-747163,586
-911359,734;-747069,746
-911532,831;-746975,220
-911705,552;-746880,007
-911877,893;-746784,110
-912049,852;-746687,530
-912221,427;-746590,269
-912392,615;-746492,327
-912563,413;-746393,708
-912733,819;-746294,412
-912903,829;-746194,440
-913073,441;-746093,795
-913242,653;-745992,478
-913411,462;-745890,490
-913579,864;-745787,834
-913747,858;-745684,510
-913915,441;-745580,521
-914082,610;-745475,868
-914249,363;-745370,552
-914415,696;-745264,576
-914581,608;-745157,941
-914747,095;-745050,648
-914912,156;-744942,700
-915076,787;-744834,098
-922219,919;-740105,072
-922385,741;-739994,867
-922551,122;-739884,001
-922716,059;-739772,476
-922880,551;-739660,294
-923044,594;-739547,457
-923208,185;-739433,966
-923371,322;-739319,824
-923534,003;-739205,032
-923696,224;-739089,592
-923857,984;-738973,505
-924019,279;-738856,775
-924180,108;-738739,402
-924340,467;-738621,388
-924500,354;-738502,736
-924659,766;-738383,447
-924818,702;-738263,523
-924977,157;-738142,966
-925135,131;-738021,777
-925292,620;-737899,960
-925449,622;-737777,515
-925606,134;-737654,446
-925762,154;-737530,752
-925917,679;-737406,438
-926072,707;-737281,504
-926227,236;-737155,953
-926381,262;-737029,786
-926534,784;-736903,006
-926687,800;-736775,614
-926840,305;-736647,614
-926992,299;-736519,005
-927143,779;-736389,792
-927294,742;-736259,975
-927445,186;-736129,558
-927595,109;-735998,541
-927744,508;-735866,927
-927893,381;-735734,719
-928041,725;-735601,917
-928189,538;-735468,525
-928336,819;-735334,544
-928483,563;-735199,977
-928629,769;-735064,826
-928775,436;-734929,093
-928920,559;-734792,779
-929065,138;-734655,888
-929209,170;-734518,421
-929352,652;-734380,381
-929495,582;-734241,769
-929637,959;-734102,589
-929779,779;-733962,842
-929921,040;-733822,530
-930061,741;-733681,656
-930201,878;-733540,221
-930341,451;-733398,229
-930480,455;-733255,681
-930618,890;-733112,580
-930756,754;-732968,928
-930894,043;-732824,727
-931030,756;-732679,979
-931166,890;-732534,687
-931302,444;-732388,854
-931437,414;-732242,481
-931571,800;-732095,571
-931705,599;-731948,125
-931838,809;-731800,148
-931971,427;-731651,640
-932103,452;-731502,604
-932234,882;-731353,043
-932365,714;-731202,959
-932495,946;-731052,354
-932625,576;-730901,231
-932754,602;-730749,592
-932883,023;-730597,439
-933010,836;-730444,776
-933138,038;-730291,604
-933264,629;-730137,925
-933390,606;-729983,743
-933515,966;-729829,060
-933640,709;-729673,878
-933764,832;-729518,199
-933888,332;-729362,027
-934011,209;-729205,363
-934133,460;-729048,211
-934255,083;-728890,571
-934376,076;-728732,449
-934496,438;-728573,844
-934616,166;-728414,761
-934735,258;-728255,202
-934853,713;-728095,169
-934971,529;-727934,664
-935088,704;-727773,691
-935205,235;-727612,252
-935321,122;-727450,349
-935436,362;-727287,985
-935550,953;-727125,163
-935664,894;-726961,885
-935778,183;-726798,154
-935890,818;-726633,972
-936002,797;-726469,343
-936114,118;-726304,268
-936224,780;-726138,750
-936334,781;-725972,792
-936444,119;-725806,397
-936552,793;-725639,567
-936660,800;-725472,304
-936768,139;-725304,613
-936874,808;-725136,494
-936980,806;-724967,951
-937086,131;-724798,987
-937190,781;-724629,604
-937294,755;-724459,805
-937398,050;-724289,592
-937500,666;-724118,969
-937602,600;-723947,938
-937703,851;-723776,502
-937804,418;-723604,663
-937904,298;-723432,424
-938003,490;-723259,789
-938101,993;-723086,759
-938199,805;-722913,337
-938296,925;-722739,527
-938393,350;-722565,330
-938489,080;-722390,751
-938584,113;-722215,791
-943333,949;-717622,267
-943477,199;-717483,217
-943619,892;-717343,596
-943762,025;-717203,405
-943903,596;-717062,646
-944044,603;-716921,323
-944185,044;-716779,437
-944324,916;-716636,990
-944464,218;-716493,985
-944602,946;-716350,424
-944741,100;-716206,310
-944878,675;-716061,644
-945015,671;-715916,428
-945152,085;-715770,667
-945287,916;-715624,360
-945423,159;-715477,512
-945557,815;-715330,124
-945691,880;-715182,199
-945825,352;-715033,739
-945958,230;-714884,746
-946090,510;-714735,222
-946222,192;-714585,171
-946353,272;-714434,595
-946483,749;-714283,495
-946613,621;-714131,875
-946742,885;-713979,737
-946871,540;-713827,083
-946999,583;-713673,915
-947127,013;-713520,237
-947253,827;-713366,050
-947380,023;-713211,358
-947505,600;-713056,162
-947630,555;-712900,464
-947754,886;-712744,269
-947878,592;-712587,577
-948001,669;-712430,392
-948124,118;-712272,716
-948245,935;-712114,552
-948367,118;-711955,901
-948487,665;-711796,767
-948607,576;-711637,153
-948726,847;-711477,060
-948845,476;-711316,491
-948963,463;-711155,449
-949080,805;-710993,937
-949197,499;-710831,956
-949313,545;-710669,510
-949428,941;-710506,602
-949543,684;-710343,233
-949657,772;-710179,406
-949771,205;-710015,125
-949883,979;-709850,391
-949996,094;-709685,207
-950107,548;-709519,577
-950218,338;-709353,502
-950328,462;-709186,985
-950437,921;-709020,029
-950546,710;-708852,637
-950654,829;-708684,811
-950762,276;-708516,554
-950869,050;-708347,868
-950975,147;-708178,757
-951080,568;-708009,223
-951185,310;-707839,269
-951289,371;-707668,897
-951392,750;-707498,110
-951495,445;-707326,911
-951597,455;-707155,303
-951698,777;-706983,288
-951799,411;-706810,870
-951899,354;-706638,050
-951998,605;-706464,832
-952097,163;-706291,218
-952195,026;-706117,212
-952292,192;-705942,815
-952388,659;-705768,032
-952484,427;-705592,864
-952579,494;-705417,314
-952673,858;-705241,386
-952767,517;-705065,081
-952860,470;-704888,404
-952952,717;-704711,356
-953044,254;-704533,940
-953135,081;-704356,160
-953225,196;-704178,018
-953314,598;-703999,517
-953403,286;-703820,660
-953491,258;-703641,450
-953578,512;-703461,889
-953665,047;-703281,981
-953750,862;-703101,728
-953835,955;-702921,133
-953920,326;-702740,200
-954003,972;-702558,930
-954086,893;-702377,327
-954169,086;-702195,395
-954250,551;-702013,135
-955778,115;-700938,196
-955940,718;-700823,334
-956102,861;-700707,825
-956264,543;-700591,670
-956425,760;-700474,872
-956586,511;-700357,432
-956746,792;-700239,352
-956906,600;-700120,633
-957065,935;-700001,279
-957224,792;-699881,290
-957383,169;-699760,669
-957541,064;-699639,417
-957698,475;-699517,537
-957855,398;-699395,030
-958011,832;-699271,898
-958167,774;-699148,144
-958323,220;-699023,769
-958478,170;-698898,775
-958632,620;-698773,165
-958786,568;-698646,939
-958940,012;-698520,101
-959092,949;-698392,652
-959245,376;-698264,594
-959397,292;-698135,930
-959548,693;-698006,661
-959699,578;-697876,789
-959849,944;-697746,317
-959999,788;-697615,246
-960149,109;-697483,579
-960297,903;-697351,317
-960446,169;-697218,464
-960593,904;-697085,020
-960741,106;-696950,988
-960887,772;-696816,371
-961033,901;-696681,170
-961179,489;-696545,387
-961324,535;-696409,025
-961469,036;-696272,085
-961612,989;-696134,571
-961756,394;-695996,484
-961899,246;-695857,826
-962041,545;-695718,600
-962183,287;-695578,807
-962324,471;-695438,450
-962465,094;-695297,532
-962605,155;-695156,054
-962744,650;-695014,019
-962883,577;-694871,429
-963021,935;-694728,286
-963159,722;-694584,592
-963296,934;-694440,350
-963433,570;-694295,563
-963569,628;-694150,231
-963705,105;-694004,359
-963839,999;-693857,947
-963974,309;-693710,999
-964108,032;-693563,516
-964241,165;-693415,502
-964373,708;-693266,957
-964505,657;-693117,886
-964637,011;-692968,290
-964767,767;-692818,171
-964897,924;-692667,532
-965027,479;-692516,375
-965156,430;-692364,703
-965284,776;-692212,518
-965412,514;-692059,822
-965539,642;-691906,619
-965666,158;-691752,909
-965792,060;-691598,697
-965917,347;-691443,984
-966042,015;-691288,772
-966166,064;-691133,065
-966289,491;-690976,864
-966412,295;-690820,173
-966534,472;-690662,993
-966656,022;-690505,327
-966776,942;-690347,178
-966897,231;-690188,548
-967016,887;-690029,440
-967135,907;-689869,856
-967254,290;-689709,798
-967372,034;-689549,270
-967489,136;-689388,274
-967605,596;-689226,812
-967721,412;-689064,887
-967836,581;-688902,502
-967951,101;-688739,658
-968064,971;-688576,360
-968178,190;-688412,608
-968290,754;-688248,407
-968402,663;-688083,758
-968513,915;-687918,664
-968624,507;-687753,128
-968734,439;-687587,153
-968843,708;-687420,740
-968952,313;-687253,893
-969060,251;-687086,614
-969167,522;-686918,907
-969274,123;-686750,773
-969380,054;-686582,215
-969485,311;-686413,236
-969589,893;-686243,839
-969693,800;-686074,027
-969797,028;-685903,801
-969899,577;-685733,165
-970001,445;-685562,122
-970102,630;-685390,674
-970203,131;-685218,824
-970302,946;-685046,574
-970402,073;-684873,928
-970500,511;-684700,888
-970598,259;-684527,457
-970695,314;-684353,638
-970791,675;-684179,433
-970887,341;-684004,845
-970982,310;-683829,877
-971076,581;-683654,532
-971170,152;-683478,812
-971263,022;-683302,721
-971355,189;-683126,261
-971446,651;-682949,435
-971537,408;-682772,246
-971627,458;-682594,696
-971716,799;-682416,788
-971805,430;-682238,526
-971893,349;-682059,912
-971980,556;-681880,949
-972067,049;-681701,639
-972152,825;-681521,986
-972237,885;-681341,992
-972322,227;-681161,661
-972405,849;-680980,995
-972488,750;-680799,997
-972570,929;-680618,670
-972652,384;-680437,016
-972733,114;-680255,040
-972813,118;-680072,743
-972965,250;-679945,957
-973116,870;-679818,559
-973267,977;-679690,552
-973418,566;-679561,938
-973568,637;-679432,718
-973718,185;-679302,895
-973867,210;-679172,471
-974015,709;-679041,448
-974163,679;-678909,828
-974311,117;-678777,613
-974458,022;-678644,806
-974604,391;-678511,408
-974750,222;-678377,422
-974895,512;-678242,850
-975040,259;-678107,694
-975184,461;-677971,956
-975328,115;-677835,639
-975471,218;-677698,744
-975613,770;-677561,274
-975755,767;-677423,232
-975897,206;-677284,618
-976038,087;-677145,436
-976178,406;-677005,689
-976318,161;-676865,377
-976457,350;-676724,503
-976595,970;-676583,071
-976734,020;-676441,081
-976871,497;-676298,537
-977008,399;-676155,440
-977144,724;-676011,793
-977280,469;-675867,598
-977415,633;-675722,858
-977550,212;-675577,575
-977684,206;-675431,751
-977817,611;-675285,389
-977950,426;-675138,491
-978082,648;-674991,059
-978214,276;-674843,096
-978345,306;-674694,604
-978475,738;-674545,586
-978647,784;-674444,944
-978819,426;-674343,614
-978990,660;-674241,598
-979161,484;-674138,896
-979331,896;-674035,510
-979501,891;-673931,443
-979671,469;-673826,695
-979840,625;-673721,269
-980009,358;-673615,166
-980177,664;-673508,388
-980345,542;-673400,937
-980512,987;-673292,813
-980679,998;-673184,020
-980846,571;-673074,559
-981012,705;-672964,431
-981178,396;-672853,638
-981343,642;-672742,182
-981508,441;-672630,066
-981672,788;-672517,290
-981836,683;-672403,856
-982000,121;-672289,767
-982163,102;-672175,024
-982325,621;-672059,628
-982487,677;-671943,583
-982649,266;-671826,889
-982810,387;-671709,549
-982971,036;-671591,565
-983131,212;-671472,937
-983290,911;-671353,669
-983450,130;-671233,762
-983608,868;-671113,218
-983767,122;-670992,039
-983924,889;-670870,227
-984082,167;-670747,784
-984238,953;-670624,712
-984395,244;-670501,013
-984551,039;-670376,688
-984706,335;-670251,741
-984861,128;-670126,172
-985015,418;-669999,984
-985169,200;-669873,179
-985322,473;-669745,759
-985475,235;-669617,726
-985627,482;-669489,081
-985779,213;-669359,828
-985930,425;-669229,968
-986081,115;-669099,504
-986231,281;-668968,436
-986380,921;-668836,768
-994685,242;-661503,450
-994832,396;-661372,987
-994979,035;-661241,946
-995125,157;-661110,330
-995270,761;-660978,139
-995415,844;-660845,377
-995560,403;-660712,046
-995704,437;-660578,147
-995847,943;-660443,682
-995990,919;-660308,654
-996133,363;-660173,065
-996275,273;-660036,916
-996416,646;-659900,211
-996557,480;-659762,950
-996697,773;-659625,137
-996837,523;-659486,773
-996976,728;-659347,860
-997115,386;-659208,401
-997253,493;-659068,397
-997391,050;-658927,851
-997528,052;-658786,766
-997664,498;-658645,142
-997800,386;-658502,984
-997935,714;-658360,291
-998070,480;-658217,068
-998204,681;-658073,315
-998338,316;-657929,036
